time,flight,drone_type,v_N,v_E,v_D,a_N,a_E,a_D,wind_N,wind_E,total_mass,battery_power,alt,long,lat,phi,theta,psi,angular_x,angular_y,angular_z,wind_speed,wind_angle
89.2,86,matrice_100,-2.5919510792240636,-5.44240621080491,-0.06609176686777687,1.855885714534113,0.6070774295477099,-0.9779052623887761,-7.681285973116746,-2.7060727829392137,3.93,510.74484433489323,345.38327810000004,-79.78174922,40.45896197,-0.13010802942534308,-0.05619210418839089,2.6511218092846804,-5.200908189459195,-0.4011157202573916,-1.4917863188420672,8.100000381000001,198.0
90.0,86,matrice_100,-2.5941400977169127,-5.4309643801831715,-0.08735347423399026,1.810605097860816,0.5710666037725189,-0.9775322067991178,-7.691760041704141,-2.7100980705709965,3.93,497.6235699132367,345.3154376,-79.78177398,40.45892249,-0.13339033212626364,-0.07850326090638729,2.6473238191679154,8.436735866985767,7.412099914797068,-6.023879384354786,8.199999809,199.0
90.7,86,matrice_100,-2.589631286520432,-5.429193061566659,-0.11051816621535218,1.798771579225405,0.5657511130321595,-0.9851248050542756,-7.799273359196984,-2.4149540242926704,3.93,495.4168828384839,345.2499392,-79.78179572,40.45888816,-0.13674998163739627,-0.052503593413337886,2.6541132213021483,-2.153953757266319,4.767376407914027,7.0866896809681075,8.199999809,199.0
91.5,86,matrice_100,-2.579615781513225,-5.436159082447016,-0.07545329219096383,1.850184614827094,0.5795451049319571,-0.9831134399621291,-7.763585893620986,-2.265249706284345,3.93,506.8732952476627,345.1595309,-79.78182032,40.45884869,-0.12678056029035592,-0.05876978052985122,2.6522487611973644,-3.458483373897873,-1.9433747507092258,-1.5539883932506344,8.100000381000001,197.0
92.2,86,matrice_100,-2.6113025177203273,-5.398876523959347,-0.03883536737021054,1.858522039692606,0.5993118237020779,-0.9778183333410249,-7.551515203987071,-2.7461180036002717,3.93,490.6351432874828,345.1088183,-79.78184190000002,40.45881434,-0.12592268257423353,-0.0772330584768277,2.6435426875306263,-1.9465979247857341,1.7982500988932013,-10.274218162280743,8.0,205.0
92.92,86,matrice_100,-2.63696886534857,-5.3867304455964575,-0.05087507120301055,1.8589518957174989,0.5823365353658368,-0.9802778611123154,-7.733186632223864,-2.6264881127926847,3.93,472.1431972818592,345.0807345,-79.78186708,40.45877556,-0.14660139759953006,-0.0681610272403909,2.641162177399438,-2.3089565452450764,-8.522275486418264,2.867517228787191,8.199999809,197.0
93.7,86,matrice_100,-2.6241055253535444,-5.423923139436207,-0.03638683268330819,1.7997017682528056,0.5321749947948076,-0.9722860533151414,-8.045791053378643,-2.445067539473752,3.93,475.48978895300627,345.0632784,-79.78189237,40.45873651,-0.13542196701468348,-0.06171723047201004,2.645944906449364,-3.2579820647035573,3.859667333428665,-5.262968972475482,8.5,195.0
94.5,86,matrice_100,-2.6174192954485713,-5.429954997127421,-0.05212733988446211,1.7649832304006607,0.527185399817452,-0.9734273035749739,-8.024369409441304,-2.717176696269736,3.93,472.9210944837056,345.05553460000004,-79.78191415,40.45870208,-0.13048359400642975,-0.07404383303005416,2.6350979417565017,0.68570167985925,-0.7773366534994669,-3.757420264690153,8.5,204.0
95.2,86,matrice_100,-2.6422305590990836,-5.415221919409409,-0.1035470514685364,1.6688168365574363,0.49810397107780435,-0.9822950087440804,-7.886376010788107,-2.4090736354883777,3.93,488.1532399270639,345.0057833,-79.78193932,40.45866297,-0.13588246273257132,-0.07705914314463995,2.6506303546148486,-3.213363893140216,-3.6205876299726003,0.9386652393111455,8.300000191,192.0
96.0,86,matrice_100,-2.6491867244793235,-5.41517272768429,-0.0823504543798812,1.563351991759829,0.48891111592569453,-0.9816795158576845,-7.704517500115712,-1.849281204125658,3.93,503.42496208455196,344.9438937,-79.78196161,40.45862886,-0.1257753000245726,-0.05333021137213781,2.636160645596016,6.370856379846044,2.387879590763623,9.627667318816354,7.900000095,192.0
96.7,86,matrice_100,-2.6150364248855165,-5.423413305103355,-0.05508139725844419,1.4659636657087987,0.5329305462440724,-0.9902625668983717,-7.4162445271266835,-1.7402534291709617,3.93,509.11846934634434,344.8884432,-79.78198356,40.458594700000006,-0.12158099055921694,-0.05147188814679033,2.6389703280655397,-1.0856213507193058,-3.7700181169148124,0.5738638705880431,7.5,192.0
97.5,86,matrice_100,-2.584159983384538,-5.429367662174601,-0.05088712261421323,1.393498324742969,0.5539023298196447,-0.9923643108480469,-7.216412150458284,-1.6259143851339797,3.93,502.3715269245439,344.8466265,-79.78200833,40.45855553,-0.10897822458778662,-0.04080455959084962,2.6433088902057653,-1.8032071005535553,3.2688194468068974,-8.931472948263314,7.400000095,191.0
98.2,86,matrice_100,-2.554157388581266,-5.42726759733471,-0.03906147929748677,1.3519069982363086,0.5186020389725432,-0.9874862840375774,-7.032687150666858,-1.8424871472691673,3.93,495.55560192041884,344.8338854,-79.78202986,40.45852137,-0.10950488715714396,-0.04351235938166984,2.639895265644569,-0.05862870852767466,-2.31153663149233,1.9540027167384462,7.3000001910000005,195.0
99.0,86,matrice_100,-2.550575623632531,-5.4208851310192205,-0.030787314862701653,1.36557835540548,0.47817702603277823,-0.987024439693543,-6.878691708436233,-2.1811125017724793,3.93,506.48366446201,344.8340838,-79.78205401,40.45848243,-0.10897230299631971,-0.05651815118660695,2.6315622407996204,1.6285509434693384,-0.5198781828489906,1.4734266311422342,7.1999998089999995,200.0
99.7,86,matrice_100,-2.5717931756565573,-5.407790388670115,-0.05077192163261124,1.440721118532816,0.45086577597275407,-0.9822387628145401,-6.855184822010631,-2.2275680761500185,3.93,502.00460591562177,344.8353808,-79.78207539,40.45844857,-0.11424727660414034,-0.056047247743848776,2.6319152974644378,-0.39230105105820146,-3.091127587436739,-9.81934805734619,7.1999998089999995,200.0
100.51,86,matrice_100,-2.5954904718637817,-5.386614235524508,-0.08546276636072483,1.4187840435213601,0.4026807436458656,-0.9870185226761132,-6.941772602773311,-2.148742892620299,3.93,498.3121136076311,344.81251549999996,-79.78210021,40.45841,-0.11432549131917653,-0.05363565969966404,2.639233617947166,-2.8228770556445166,-0.5067998482173345,0.21067503428355686,7.3000001910000005,196.0
101.2,86,matrice_100,-2.619598383042976,-5.359331799331333,-0.0689548302387484,1.4192716908551977,0.4144070299089824,-0.9905185400312101,-7.100483914057541,-2.0343773581523754,3.93,519.6659119235253,344.76234460000006,-79.7821221,40.45837652,-0.11087681630784482,-0.045246212459146284,2.6337726179374936,-5.152491937967712,-5.176115446227192,-5.828739585024185,7.400000095,197.0
102.0,86,matrice_100,-2.63768679967284,-5.362671989999094,-0.0074932945967324804,1.4135687932259349,0.43279066645835124,-0.9849279090097773,-7.250619152023847,-1.9834424273704965,3.93,518.4926610179564,344.70858030000005,-79.7821473,40.45833846,-0.12505721164825404,-0.051607330633696206,2.6325345261956445,2.4451806414884203,4.457362695955821,0.4530018614519668,7.5,193.0
102.7,86,matrice_100,-2.633192979036817,-5.387508305045099,-0.013261495211295372,1.415580417103667,0.4550277530559234,-0.9844203142238135,-7.386681153730722,-1.7053165552143845,3.93,494.80803823885583,344.70951099999996,-79.78217253,40.45830007,-0.11997951784548873,-0.04716172592049834,2.6321736503564774,-1.2761158374301036,-0.2577403658856807,-12.212390169731282,7.599999905,193.0
103.5,86,matrice_100,-2.6191744666184613,-5.397975780933609,-0.055467768222845194,1.444113000553888,0.45374894585784276,-0.9808268339872732,-7.459369341323537,-1.32803545512229,3.93,493.49600755027507,344.6959841,-79.78219471,40.45826636,-0.11881100652780859,-0.03801994571791629,2.640928240720397,1.6919072413561966,1.5430930851142064,-9.47083679547113,7.599999905,188.0
104.2,86,matrice_100,-2.599382618617847,-5.422967655316666,-0.03910832134841495,1.463076678328479,0.4391695379918355,-0.9796817581949195,-7.397857721643396,-1.3831059092162934,3.93,508.6706121425956,344.6659319,-79.78221959,40.45822773,-0.1223266659300452,-0.0473711792145052,2.624855603319265,-1.48935262331147,3.526061454002373,-11.053381347935305,7.5,192.0
105.01,86,matrice_100,-2.5864163577203048,-5.441076212516644,-0.013823033912505878,1.468745529392705,0.4438325526899024,-0.9871656812469848,-7.365436702424992,-1.5120531423366468,3.93,518.9061072274326,344.6369479,-79.78224121,40.45819378,-0.1183676684949802,-0.053155784684381306,2.6275466680908846,1.589834982040979,-2.167110186045451,5.585588271588582,7.5,190.0
105.7,86,matrice_100,-2.604944151722406,-5.434282725644648,-0.00415524776329278,1.3988821022666815,0.41573017999560963,-0.9911861014035847,-7.419534515932436,-1.3885268362987406,3.93,519.1498881805779,344.6244891,-79.78226289,40.45815978,-0.12328370632363621,-0.05471339237498226,2.625496689511594,-2.2013535243334608,-6.91663804190868,-5.0779916682613395,7.599999905,189.0
106.5,86,matrice_100,-2.625587668974325,-5.42994760474231,0.009176318790538384,1.4376418898214511,0.4021832077053885,-0.9824749709012014,-7.401783281119023,-1.2002537387708565,3.93,513.3544837897318,344.6300585,-79.78228793,40.458121000000006,-0.1076739684535781,-0.047531535189308326,2.6289187395823936,-2.938292757163198,1.2183154539868497,-4.287384853860406,7.5,190.0
107.2,86,matrice_100,-2.6185172080564354,-5.418837100975033,0.00521692944214146,1.3335792192085498,0.19445656667684635,-0.9850130233525913,-7.2491543402745835,-1.2775837134200319,3.93,496.3395953123665,344.653496,-79.78230995,40.45808705,-0.10349146801792833,-0.04803190561744548,2.622341294039508,3.4730645195303773,1.9096248436743835,-2.0167868589710864,7.3000001910000005,187.0
108.01,86,matrice_100,-2.5588572898303106,-5.316269683896413,0.06492380850519155,0.8494786454219364,-0.49526502893749014,-0.9890642166450346,-7.089708937163174,-1.6892490161482236,3.93,485.44388805090637,344.6647875,-79.78233471,40.45804835,-0.11964443396080787,-0.06174325085816745,2.6212547459154103,-2.0831046038136374,2.1025181327860554,-8.366026343347759,7.3000001910000005,196.0
108.7,86,matrice_100,-2.151455637113476,-4.547656054768451,0.09847227834296374,0.21442683194049722,-1.3483825377074856,-0.9886436139551902,-6.942600008329512,-1.6325763430417524,3.93,478.75750155098484,344.61047389999993,-79.78235593,40.45801558,0.20535060774477573,0.1031647321521598,2.621634101741839,-6.975072861518481,30.320633794185635,-4.627763094425144,7.1999998089999995,191.0
109.41,86,matrice_100,-1.2044105010418489,-2.796954872565471,-0.09896265116462237,-0.1768158421197134,-1.5900532374086402,-1.0216024981292113,-6.111265845795743,-1.444297176883307,3.93,523.5749592878215,344.5586627,-79.78237246,40.4579889,0.3352992290386712,0.14526363018508767,2.6251161530240217,-0.5652569558853674,15.239637603969072,1.9402430779925997,6.400000095,194.0
110.2,86,matrice_100,-0.2777859021020085,-0.9174244943303332,-0.09566987550150403,-0.5742331420017376,-1.440227252913039,-1.0242711208120818,-4.0193092247803595,-1.6618755212729373,3.93,580.1500915749837,344.3523028,-79.78237801,40.45797953,0.08021661049010381,0.06207833398644931,2.5853315342088043,-11.786145380016144,-79.97290232803219,50.5130157529076,4.1999998089999995,200.0
110.9,86,matrice_100,0.18699920661279604,0.01959796582648523,0.16198710852693937,-0.47817134038832193,-0.8974734626297568,-1.0220701876761766,-1.5683870757232832,-1.6705500861621918,3.93,553.6332685738801,344.37363460000006,-79.78237814,40.45798122,0.048624908780121774,0.04792440335255712,1.6639893988572423,-7.741646330949079,-3.1342762941429076,91.60046611108964,2.200000048,229.0
111.7,86,matrice_100,0.38592480475650703,0.1992877237243103,0.16867208406490566,0.10821612958634445,-0.6061377833679766,-1.0240531432869449,0.1795027799991204,-1.2143800711498234,3.93,548.2063168755844,344.3513262,-79.78237629,40.457985799999996,0.05588041057090645,0.026408952896212836,0.5903800365508212,-1.708556363558667,7.799611554349991,84.92793817019093,1.299999952,303.0
112.51,86,matrice_100,0.3664306747085492,0.7498044129233786,0.15958087458821263,0.3218751961599009,-0.9778231999150361,-1.0005997549207115,0.8356063139394235,-0.770751292053778,3.93,567.2382457790542,344.5290225,-79.78237247,40.45799009,-0.18842773023221493,-0.026054595806584983,0.21832631504759803,-44.4533948602221,0.31856946152977583,-9.651207576308202,1.100000024,307.0
113.21,86,matrice_100,-0.0704121271132552,1.9346613702857465,0.24939992541452555,0.5498930468702733,-1.6597575770679431,-0.9876502516622869,1.3298306833649856,-0.39686214012023796,3.93,561.3494207660563,344.738251,-79.78236978,40.45799908,-0.23622988500212577,-0.10707900501531774,0.29167825635579836,-0.4763788259722019,-3.461353949747258,-6.1915976527935435,1.399999976,349.0
114.0,86,matrice_100,-0.7368378369613706,3.325591609133788,0.21912649094333556,0.5468986515802519,-2.131128326041918,-0.9736193567216291,2.5306216350048225,0.09840940825897682,3.93,547.1058547146218,345.00708030000004,-79.78237416,40.45801918,-0.25855577506235816,-0.09280702315796142,0.2592421823114969,-7.6043620908974034,-9.270707106702737,0.4906423810988657,2.5,2.0
114.7,86,matrice_100,-1.3226627886314135,4.684333508911212,0.1784320795427116,0.147536801013844,-1.9988238057162246,-0.9539201075575029,4.158035531484482,0.41598076262617684,3.93,495.6783244119253,345.21603419999997,-79.78238395,40.45804613,-0.3004702209864866,-0.0938548778857333,0.25346774069618033,9.527536756173054,2.252965218744168,1.4370978410715072,4.400000095,5.0
115.51,86,matrice_100,-1.6718438394882313,5.5860719404794095,-0.04714655120162685,-0.28556296084406363,-1.7592905402315437,-0.947691721415115,5.740686066347386,0.8089266342775907,3.93,452.52052353417383,345.324364,-79.7823997,40.45808588,-0.15945081226141375,-0.059176254687424865,0.25612844685001535,2.6504171030848163,4.567187016943378,-13.59221904571452,6.0,10.0
116.2,86,matrice_100,-1.786898402568831,5.917574127061146,-0.3382968286369096,-0.5534300491855302,-1.3923267414359806,-0.9586950631949502,6.7207949264782005,1.2011567473184137,3.93,459.70822131284865,345.18006160000004,-79.78241496,40.45812418,-0.1137239860021827,-0.024411419061831,0.2552827424299577,7.107491028311891,-2.198957013763767,-11.80474828830001,7.0,10.0
117.0,86,matrice_100,-1.8311101282759121,5.992584541516873,-0.4159992819008559,-0.6836979079961106,-1.0661401298279671,-0.9788623406060164,7.09167120830393,1.4446231296444876,3.93,479.88899496008145,344.8537753,-79.78243268,40.45816921,-0.09552997326515483,-0.037505100644621876,0.2469361710663137,0.4944989027221117,2.4132514224391652,-1.4154042265533664,7.3000001910000005,13.0
117.7,86,matrice_100,-1.8569442633563304,5.922994075475545,-0.4174275808924701,-0.6969306611624909,-0.9439060563584085,-1.001367042371935,7.182431987381937,1.605714453709604,3.93,492.49442476646584,344.4202044,-79.78244798,40.458208299999995,-0.08053977826103294,-0.03194546770952463,0.24730671862517803,-0.05198812768210842,2.23600755876902,-9.725750531370311,7.400000095,13.0
118.5,86,matrice_100,-1.8488579273336103,5.757773748225937,-0.3946994162055765,-0.662731537545285,-0.8588634645194541,-1.014123691511032,7.139888688668357,1.700133424226453,3.93,501.9952930264816,343.937752,-79.78246542,40.45825188,-0.07325242874887208,-0.04598131674641981,0.25885576124730547,-1.753903337437414,1.6894824839672031,-0.6415633031535518,7.400000095,13.0
119.2,86,matrice_100,-1.807494219104628,5.5466295579742155,-0.3438605903023549,-0.6784560278697258,-0.8102591078163215,-1.023648456586694,6.885050951942678,1.6907351716601045,3.93,525.1766687793058,343.5289919,-79.78248042,40.45828897,-0.054518339331258076,-0.019069584204039113,0.243788786722706,3.8747645994430227,5.411677131525375,-2.594993749646221,7.099999905,14.0
120.0,86,matrice_100,-1.7575315500787734,5.3737373316017845,-0.19787931444513845,-0.6484107095083862,-0.9077946479262009,-1.0162563851182347,6.528424006710933,1.498976746155351,3.93,529.3971905554126,343.17977169999995,-79.78249713,40.45832949,-0.07859540504587391,-0.02036217374596779,0.23623578782643642,-8.354452595886116,-0.5687469564070682,-3.664253030018417,6.599999905,14.0
120.7,86,matrice_100,-1.7259655700291265,5.320116000030484,-0.06282223825050735,-0.6503804111474503,-0.9921138705069174,-1.011823189601372,6.274022955644769,1.3567761548856632,3.93,513.6536732461249,343.0353243,-79.78251311,40.45836871,-0.10084471396817235,-0.03326180739502038,0.24250886419497994,-5.736874396941885,-8.704026809062706,-0.6974474865467705,6.400000095,13.0
121.4,86,matrice_100,-1.7355978881599694,5.374201787525459,-0.0007181305414163675,-0.6241341529348077,-1.09536234092562,-0.9993906473651422,6.185434987963498,1.4738631463274203,3.93,504.7600991383466,343.0297091,-79.78252704,40.45840292,-0.11132356929473586,-0.03171853518946023,0.24292860446251238,-3.8610017521335243,1.7548620677160065,-10.4406980397411,6.3000001910000005,15.0
122.2,86,matrice_100,-1.7675305925266713,5.477233842225724,0.05874764005164997,-0.5788719561416951,-1.1998056298061976,-0.9828599660785768,6.26111799705255,1.502082832439605,3.93,496.97341409926986,343.12305469999995,-79.78254133,40.45843749,-0.11365833590733483,-0.03370610592994591,0.24427054628761422,2.6145496586307293,2.0741038952183684,6.058096481175777,6.5,13.0
